Policy Type Name,a_group,Policyholder'S_Gender,perfecture_name,address Count
Term life,31-40,1,Shizuoka,755
Term life,31-40,1,Tochigi,302
Term life,31-40,1,Tokushima,130
Term life,31-40,1,Tokyo,3637
Term life,31-40,1,Tottori,139
Term life,31-40,1,Toyama,263
Term life,31-40,1,Wakayama,219
Term life,31-40,1,Yamagata,205
Term life,31-40,1,Yamaguchi,348
Term life,31-40,1,Yamanashi,137
Term life,31-40,2,Aichi,255
Term life,31-40,2,Akita,85
Term life,31-40,2,Aomori,73
Term life,31-40,2,Chiba,262
Term life,31-40,2,Ehime,71
Term life,31-40,2,Fukui,46
Term life,31-40,2,Fukuoka,332
Term life,31-40,2,Fukushima,82
Term life,31-40,2,Gifu,76
Term life,31-40,2,Gunma,70
Term life,31-40,2,Hiroshima,133
Term life,31-40,2,Hokkaido,315
Term life,31-40,2,Hyōgo,148
Term life,31-40,2,Ibaraki,113
Term life,31-40,2,Ishikawa,89
Term life,31-40,2,Kagawa,61
Term life,31-40,2,Kagoshima,144
Term life,31-40,2,Kanagawa,385
Term life,31-40,2,Kochi,58
Term life,31-40,2,Kumamoto,137
Term life,31-40,2,Kyoto,89
Term life,31-40,2,Mie,52
Term life,31-40,2,Miyagi,122
Term life,31-40,2,Miyazaki,122
Term life,31-40,2,Nagano,118
Term life,31-40,2,Naoasaki,68
Term life,31-40,2,Nara,36
Term life,31-40,2,Niigata,80
Term life,31-40,2,Oita,70
Term life,31-40,2,Okayama,116
Term life,31-40,2,Okinawa,48
Term life,31-40,2,Osaka,321
Term life,31-40,2,Saga,44
Term life,31-40,2,Saitama,310
Term life,31-40,2,Shiga,34
Term life,31-40,2,Shimane,6
Term life,31-40,2,Shizuoka,213
Term life,31-40,2,Tochigi,76
Term life,31-40,2,Tokushima,21
Term life,31-40,2,Tokyo,706
Term life,31-40,2,Tottori,39
Term life,31-40,2,Toyama,68
Term life,31-40,2,Wakayama,45
Term life,31-40,2,Yamagata,69
Term life,31-40,2,Yamaguchi,87
Term life,31-40,2,Yamanashi,37
Term life,31-40,3,Fukushima,2
Term life,31-40,3,Kagoshima,1
Term life,31-40,3,Okinawa,1
Term life,41-50,0,Toyama,1
Term life,41-50,1,Aichi,865
Term life,41-50,1,Akita,233
Term life,41-50,1,Aomori,173
Term life,41-50,1,Chiba,984
Term life,41-50,1,Ehime,264
Term life,41-50,1,Fukui,137
Term life,41-50,1,Fukuoka,1066
Term life,41-50,1,Fukushima,254
Term life,41-50,1,Gifu,250
Term life,41-50,1,Gunma,250
Term life,41-50,1,Hiroshima,396
Term life,41-50,1,Hokkaido,1119
Term life,41-50,1,Hyōgo,753
Term life,41-50,1,Ibaraki,461
Term life,41-50,1,Ishikawa,260
Term life,41-50,1,Kagawa,190
Term life,41-50,1,Kagoshima,352
Term life,41-50,1,Kanagawa,1620
Term life,41-50,1,Kochi,102
Term life,41-50,1,Kumamoto,473
Term life,41-50,1,Kyoto,381
Term life,41-50,1,Mie,198
Term life,41-50,1,Miyagi,383
Term life,41-50,1,Miyazaki,384
Term life,41-50,1,Nagano,360
Term life,41-50,1,Naoasaki,272
Term life,41-50,1,Nara,245
Term life,41-50,1,Niigata,294
Term life,41-50,1,Oita,218
Term life,41-50,1,Okayama,319
Term life,41-50,1,Okinawa,108
Term life,41-50,1,Osaka,1213
Term life,41-50,1,Saga,109
Term life,41-50,1,Saitama,1275
Term life,41-50,1,Shiga,168
Term life,41-50,1,Shimane,46
Term life,41-50,1,Shizuoka,656
Term life,41-50,1,Tochigi,302
Term life,41-50,1,Tokushima,100
Term life,41-50,1,Tokyo,2781
Term life,41-50,1,Tottori,118
Term life,41-50,1,Toyama,198
Term life,41-50,1,Wakayama,149
Term life,41-50,1,Yamagata,162
Term life,41-50,1,Yamaguchi,258
Term life,41-50,1,Yamanashi,132
Term life,41-50,2,Aichi,182
Term life,41-50,2,Akita,78
Term life,41-50,2,Aomori,83
Term life,41-50,2,Chiba,290
Term life,41-50,2,Ehime,92
Term life,41-50,2,Fukui,35
Term life,41-50,2,Fukuoka,324
Term life,41-50,2,Fukushima,72
Term life,41-50,2,Gifu,51
Term life,41-50,2,Gunma,68
Term life,41-50,2,Hiroshima,123
Term life,41-50,2,Hokkaido,289
Term life,41-50,2,Hyōgo,162
Term life,41-50,2,Ibaraki,108
Term life,41-50,2,Ishikawa,88
Term life,41-50,2,Kagawa,53
Term life,41-50,2,Kagoshima,143
Term life,41-50,2,Kanagawa,412
Term life,41-50,2,Kochi,45
Term life,41-50,2,Kumamoto,162
Term life,41-50,2,Kyoto,86
Term life,41-50,2,Mie,48
Term life,41-50,2,Miyagi,126
Term life,41-50,2,Miyazaki,125
Term life,41-50,2,Nagano,108
Term life,41-50,2,Naoasaki,82
Term life,41-50,2,Nara,39
Term life,41-50,2,Niigata,64
Term life,41-50,2,Oita,77
Term life,41-50,2,Okayama,105
Term life,41-50,2,Okinawa,32
Term life,41-50,2,Osaka,297
Term life,41-50,2,Saga,49
Term life,41-50,2,Saitama,299
Term life,41-50,2,Shiga,24
Term life,41-50,2,Shimane,16
Term life,41-50,2,Shizuoka,208
Term life,41-50,2,Tochigi,73
Term life,41-50,2,Tokushima,25
Term life,41-50,2,Tokyo,673
Term life,41-50,2,Tottori,31
Term life,41-50,2,Toyama,49
Term life,41-50,2,Wakayama,38
Term life,41-50,2,Yamagata,64
Term life,41-50,2,Yamaguchi,75
Term life,41-50,2,Yamanashi,43
Term life,41-50,3,Niigata,1
Term life,51-60,1,Aichi,420
Term life,51-60,1,Akita,122
Term life,51-60,1,Aomori,118
Term life,51-60,1,Chiba,593
Term life,51-60,1,Ehime,166
Term life,51-60,1,Fukui,62
Term life,51-60,1,Fukuoka,641
Term life,51-60,1,Fukushima,166
Term life,51-60,1,Gifu,190
Term life,51-60,1,Gunma,162
Term life,51-60,1,Hiroshima,262
Term life,51-60,1,Hokkaido,642
Term life,51-60,1,Hyōgo,498
Term life,51-60,1,Ibaraki,277
Term life,51-60,1,Ishikawa,180
Term life,51-60,1,Kagawa,121
Term life,51-60,1,Kagoshima,228
Term life,51-60,1,Kanagawa,968
Term life,51-60,1,Kochi,82
Term life,51-60,1,Kumamoto,247
Term life,51-60,1,Kyoto,208
Term life,51-60,1,Mie,133
Term life,51-60,1,Miyagi,210
Term life,51-60,1,Miyazaki,179
Term life,51-60,1,Nagano,200
Term life,51-60,1,Naoasaki,142
Term life,51-60,1,Nara,142
Term life,51-60,1,Niigata,185
Term life,51-60,1,Oita,123
Term life,51-60,1,Okayama,148
Term life,51-60,1,Okinawa,49
Term life,51-60,1,Osaka,820
Term life,51-60,1,Saga,74
Term life,51-60,1,Saitama,650
Term life,51-60,1,Shiga,62
Term life,51-60,1,Shimane,20
Term life,51-60,1,Shizuoka,382
Term life,51-60,1,Tochigi,163
Term life,51-60,1,Tokushima,57
Term life,51-60,1,Tokyo,1788
Term life,51-60,1,Tottori,61
Term life,51-60,1,Toyama,141
Term life,51-60,1,Wakayama,108
Term life,51-60,1,Yamagata,97
Term life,51-60,1,Yamaguchi,191
Term life,51-60,1,Yamanashi,78
Term life,51-60,2,Aichi,132
Term life,51-60,2,Akita,60
Term life,51-60,2,Aomori,52
Term life,51-60,2,Chiba,180
Term life,51-60,2,Ehime,56
Term life,51-60,2,Fukui,32
Term life,51-60,2,Fukuoka,281
Term life,51-60,2,Fukushima,72
Term life,51-60,2,Gifu,38
Term life,51-60,2,Gunma,53
Term life,51-60,2,Hiroshima,66
Term life,51-60,2,Hokkaido,242
Term life,51-60,2,Hyōgo,117
Term life,51-60,2,Ibaraki,84
Term life,51-60,2,Ishikawa,77
Term life,51-60,2,Kagawa,51
Term life,51-60,2,Kagoshima,82
Term life,51-60,2,Kanagawa,256
Term life,51-60,2,Kochi,33
Term life,51-60,2,Kumamoto,92
Term life,51-60,2,Kyoto,57
Term life,51-60,2,Mie,43
Term life,51-60,2,Miyagi,93
Term life,51-60,2,Miyazaki,89
Term life,51-60,2,Nagano,68
Term life,51-60,2,Naoasaki,97
Term life,51-60,2,Nara,34
Term life,51-60,2,Niigata,62
Term life,51-60,2,Oita,62
Term life,51-60,2,Okayama,61
Term life,51-60,2,Okinawa,11
Term life,51-60,2,Osaka,221
Term life,51-60,2,Saga,33
Term life,51-60,2,Saitama,183
Term life,51-60,2,Shiga,19
Term life,51-60,2,Shimane,5
Term life,51-60,2,Shizuoka,159
Term life,51-60,2,Tochigi,71
Term life,51-60,2,Tokushima,20
Term life,51-60,2,Tokyo,488
Term life,51-60,2,Tottori,22
Term life,51-60,2,Toyama,44
Term life,51-60,2,Wakayama,43
Term life,51-60,2,Yamagata,46
Term life,51-60,2,Yamaguchi,55
Term life,51-60,2,Yamanashi,13
Term life,51-60,3,Okayama,1
Term life,61-64,1,Aichi,50
Term life,61-64,1,Akita,18
Term life,61-64,1,Aomori,19
Term life,61-64,1,Chiba,71
Term life,61-64,1,Ehime,19
Term life,61-64,1,Fukui,11
Term life,61-64,1,Fukuoka,91
Term life,61-64,1,Fukushima,22
Term life,61-64,1,Gifu,17
Term life,61-64,1,Gunma,18
Term life,61-64,1,Hiroshima,34
Term life,61-64,1,Hokkaido,142
Term life,61-64,1,Hyōgo,51
Term life,61-64,1,Ibaraki,39
Term life,61-64,1,Ishikawa,10
Term life,61-64,1,Kagawa,24
Term life,61-64,1,Kagoshima,22
Term life,61-64,1,Kanagawa,125
Term life,61-64,1,Kochi,9
Term life,61-64,1,Kumamoto,31
Term life,61-64,1,Kyoto,29
Term life,61-64,1,Mie,13
Term life,61-64,1,Miyagi,24
Term life,61-64,1,Miyazaki,35
Term life,61-64,1,Nagano,68
Term life,61-64,1,Naoasaki,31
Term life,61-64,1,Nara,12
Term life,61-64,1,Niigata,26
Term life,61-64,1,Oita,19
Term life,61-64,1,Okayama,28
Term life,61-64,1,Okinawa,2
Term life,61-64,1,Osaka,107
Term life,61-64,1,Saga,8
Term life,61-64,1,Saitama,79
Term life,61-64,1,Shiga,8
Term life,61-64,1,Shimane,4
Term life,61-64,1,Shizuoka,56
Term life,61-64,1,Tochigi,20
Term life,61-64,1,Tokushima,8
Term life,61-64,1,Tokyo,252
Term life,61-64,1,Tottori,14
Term life,61-64,1,Toyama,21
Term life,61-64,1,Wakayama,11
Term life,61-64,1,Yamagata,18
Term life,61-64,1,Yamaguchi,28
Term life,61-64,1,Yamanashi,10
Term life,61-64,2,Aichi,27
Term life,61-64,2,Akita,8
Term life,61-64,2,Aomori,7
Term life,61-64,2,Chiba,23
Term life,61-64,2,Ehime,17
Term life,61-64,2,Fukui,11
Term life,61-64,2,Fukuoka,59
Term life,61-64,2,Fukushima,15
Term life,61-64,2,Gifu,6
Term life,61-64,2,Gunma,7
Term life,61-64,2,Hiroshima,23
Term life,61-64,2,Hokkaido,49
Term life,61-64,2,Hyōgo,19
Term life,61-64,2,Ibaraki,21
Term life,61-64,2,Ishikawa,14
Term life,61-64,2,Kagawa,5
Term life,61-64,2,Kagoshima,18
Term life,61-64,2,Kanagawa,59
Term life,61-64,2,Kochi,5
Term life,61-64,2,Kumamoto,22
Term life,61-64,2,Kyoto,12
Term life,61-64,2,Mie,15
Term life,61-64,2,Miyagi,13
Term life,61-64,2,Miyazaki,20
Term life,61-64,2,Nagano,18
Term life,61-64,2,Naoasaki,21
Term life,61-64,2,Nara,9
Term life,61-64,2,Niigata,14
Term life,61-64,2,Oita,13
Term life,61-64,2,Okayama,14
Term life,61-64,2,Okinawa,3
Term life,61-64,2,Osaka,58
Term life,61-64,2,Saga,8
Term life,61-64,2,Saitama,53
Term life,61-64,2,Shiga,4
Term life,61-64,2,Shizuoka,35
Term life,61-64,2,Tochigi,16
Term life,61-64,2,Tokushima,8
Term life,61-64,2,Tokyo,102
Term life,61-64,2,Tottori,8
Term life,61-64,2,Toyama,7
Term life,61-64,2,Wakayama,8
Term life,61-64,2,Yamagata,9
Term life,61-64,2,Yamaguchi,15
Term life,61-64,2,Yamanashi,7
Term life,greater than 64,1,Aichi,34
Term life,greater than 64,1,Akita,17
Term life,greater than 64,1,Aomori,14
Term life,greater than 64,1,Chiba,114
Term life,greater than 64,1,Ehime,18
Term life,greater than 64,1,Fukui,10
Term life,greater than 64,1,Fukuoka,60
Term life,greater than 64,1,Fukushima,22
Term life,greater than 64,1,Gifu,24
Term life,greater than 64,1,Gunma,11
Term life,greater than 64,1,Hiroshima,30
Term life,greater than 64,1,Hokkaido,57
Term life,greater than 64,1,Hyōgo,58
Term life,greater than 64,1,Ibaraki,32
Term life,greater than 64,1,Ishikawa,22
Term life,greater than 64,1,Kagawa,9
Term life,greater than 64,1,Kagoshima,24
Term life,greater than 64,1,Kanagawa,93
Term life,greater than 64,1,Kochi,14
Term life,greater than 64,1,Kumamoto,33
Term life,greater than 64,1,Kyoto,27
Term life,greater than 64,1,Mie,11
Term life,greater than 64,1,Miyagi,28
Term life,greater than 64,1,Miyazaki,33
Term life,greater than 64,1,Nagano,69
Term life,greater than 64,1,Naoasaki,18
Term life,greater than 64,1,Nara,16
Term life,greater than 64,1,Niigata,22
Term life,greater than 64,1,Oita,11
Term life,greater than 64,1,Okayama,25
Term life,greater than 64,1,Okinawa,7
Term life,greater than 64,1,Osaka,77
Term life,greater than 64,1,Saga,4
Term life,greater than 64,1,Saitama,67
Term life,greater than 64,1,Shiga,6
Term life,greater than 64,1,Shimane,5
Term life,greater than 64,1,Shizuoka,41
Term life,greater than 64,1,Tochigi,16
Term life,greater than 64,1,Tokushima,8
Term life,greater than 64,1,Tokyo,276
Term life,greater than 64,1,Tottori,1
Term life,greater than 64,1,Toyama,15
Term life,greater than 64,1,Wakayama,13
Term life,greater than 64,1,Yamagata,7
Term life,greater than 64,1,Yamaguchi,22
Term life,greater than 64,1,Yamanashi,6
Term life,greater than 64,2,Aichi,31
Term life,greater than 64,2,Akita,20
Term life,greater than 64,2,Aomori,12
Term life,greater than 64,2,Chiba,41
Term life,greater than 64,2,Ehime,15
Term life,greater than 64,2,Fukui,5
Term life,greater than 64,2,Fukuoka,77
Term life,greater than 64,2,Fukushima,16
Term life,greater than 64,2,Gifu,9
Term life,greater than 64,2,Gunma,12
Term life,greater than 64,2,Hiroshima,21
Term life,greater than 64,2,Hokkaido,40
Term life,greater than 64,2,Hyōgo,30
Term life,greater than 64,2,Ibaraki,23
Term life,greater than 64,2,Ishikawa,9
Term life,greater than 64,2,Kagawa,10
Term life,greater than 64,2,Kagoshima,22
Term life,greater than 64,2,Kanagawa,77
Term life,greater than 64,2,Kochi,11
Term life,greater than 64,2,Kumamoto,10
Term life,greater than 64,2,Kyoto,16
Term life,greater than 64,2,Mie,16
Term life,greater than 64,2,Miyagi,16
Term life,greater than 64,2,Miyazaki,26
Term life,greater than 64,2,Nagano,8
Term life,greater than 64,2,Naoasaki,19
Term life,greater than 64,2,Nara,11
Term life,greater than 64,2,Niigata,14
Term life,greater than 64,2,Oita,14
Term life,greater than 64,2,Okayama,11
Term life,greater than 64,2,Okinawa,2
Term life,greater than 64,2,Osaka,69
Term life,greater than 64,2,Saga,7
Term life,greater than 64,2,Saitama,49
Term life,greater than 64,2,Shiga,6
Term life,greater than 64,2,Shimane,1
Term life,greater than 64,2,Shizuoka,31
Term life,greater than 64,2,Tochigi,9
Term life,greater than 64,2,Tokushima,11
Term life,greater than 64,2,Tokyo,164
Term life,greater than 64,2,Tottori,2
Term life,greater than 64,2,Toyama,15
Term life,greater than 64,2,Wakayama,6
Term life,greater than 64,2,Yamagata,5
Term life,greater than 64,2,Yamaguchi,13
Term life,greater than 64,2,Yamanashi,6
VL Endowment,18-22,1,Hiroshima,2
VL Endowment,18-22,1,Ibaraki,1
VL Endowment,18-22,1,Miyazaki,1
VL Endowment,18-22,1,Shizuoka,1
VL Endowment,18-22,1,Tokyo,4
VL Endowment,18-22,1,Yamagata,1
VL Endowment,18-22,2,Aomori,1
VL Endowment,18-22,2,Chiba,1
VL Endowment,18-22,2,Nagano,1
VL Endowment,18-22,2,Okayama,2
VL Endowment,18-22,2,Osaka,2
VL Endowment,18-22,2,Saitama,1
VL Endowment,18-22,2,Shizuoka,1
VL Endowment,18-22,2,Tokyo,1
VL Endowment,23-30,1,Aichi,1
VL Endowment,23-30,1,Akita,1
VL Endowment,23-30,1,Chiba,3
VL Endowment,23-30,1,Fukuoka,2
VL Endowment,23-30,1,Fukushima,1
VL Endowment,23-30,1,Gifu,1
VL Endowment,23-30,1,Gunma,1
VL Endowment,23-30,1,Hokkaido,1
VL Endowment,23-30,1,Kagawa,2
VL Endowment,23-30,1,Kanagawa,12
VL Endowment,23-30,1,Kyoto,1
VL Endowment,23-30,1,Mie,1
VL Endowment,23-30,1,Miyagi,6
VL Endowment,23-30,1,Naoasaki,2
VL Endowment,23-30,1,Nara,1
VL Endowment,23-30,1,Osaka,1
VL Endowment,23-30,1,Saitama,3
VL Endowment,23-30,1,Shizuoka,8
VL Endowment,23-30,1,Tokyo,9
VL Endowment,23-30,2,Akita,1
VL Endowment,23-30,2,Aomori,1
VL Endowment,23-30,2,Chiba,2
VL Endowment,23-30,2,Ehime,1
VL Endowment,23-30,2,Fukui,1
VL Endowment,23-30,2,Fukuoka,3
VL Endowment,23-30,2,Hiroshima,4
VL Endowment,23-30,2,Hokkaido,1
VL Endowment,23-30,2,Ishikawa,2
VL Endowment,23-30,2,Kanagawa,5
VL Endowment,23-30,2,Miyazaki,2
VL Endowment,23-30,2,Nara,1
VL Endowment,23-30,2,Okayama,1
VL Endowment,23-30,2,Okinawa,1
VL Endowment,23-30,2,Osaka,4
VL Endowment,23-30,2,Saitama,5
VL Endowment,23-30,2,Shizuoka,1
VL Endowment,23-30,2,Tokyo,3
VL Endowment,31-40,1,Akita,2
VL Endowment,31-40,1,Chiba,4
VL Endowment,31-40,1,Fukuoka,4
VL Endowment,31-40,1,Gunma,1
VL Endowment,31-40,1,Hiroshima,1
VL Endowment,31-40,1,Hokkaido,55
VL Endowment,31-40,1,Hyōgo,6
VL Endowment,31-40,1,Ibaraki,1
VL Endowment,31-40,1,Kagoshima,3
VL Endowment,31-40,1,Kanagawa,44
VL Endowment,31-40,1,Kumamoto,1
VL Endowment,31-40,1,Kyoto,7
VL Endowment,31-40,1,Miyagi,7
VL Endowment,31-40,1,Miyazaki,1
VL Endowment,31-40,1,Nagano,10
VL Endowment,31-40,1,Naoasaki,1
VL Endowment,31-40,1,Okinawa,1
VL Endowment,31-40,1,Osaka,1
VL Endowment,31-40,1,Saitama,16
VL Endowment,31-40,1,Shiga,1
VL Endowment,31-40,1,Shizuoka,5
VL Endowment,31-40,1,Tokyo,21
VL Endowment,31-40,1,Toyama,1
VL Endowment,31-40,1,Yamagata,1
VL Endowment,31-40,1,Yamaguchi,2
VL Endowment,31-40,1,Yamanashi,1
VL Endowment,31-40,2,Aichi,1
VL Endowment,31-40,2,Akita,1
VL Endowment,31-40,2,Aomori,2
VL Endowment,31-40,2,Chiba,2
VL Endowment,31-40,2,Fukuoka,2
VL Endowment,31-40,2,Hiroshima,1
VL Endowment,31-40,2,Hyōgo,1
VL Endowment,31-40,2,Ibaraki,1
VL Endowment,31-40,2,Kanagawa,8
VL Endowment,31-40,2,Kyoto,1
VL Endowment,31-40,2,Miyagi,1
VL Endowment,31-40,2,Nagano,2
VL Endowment,31-40,2,Niigata,1
VL Endowment,31-40,2,Okayama,2
VL Endowment,31-40,2,Osaka,2
VL Endowment,31-40,2,Saitama,4
VL Endowment,31-40,2,Shiga,1
VL Endowment,31-40,2,Tochigi,1
VL Endowment,31-40,2,Tokyo,4
VL Endowment,31-40,3,Chiba,1
VL Endowment,31-40,3,Fukuoka,6
VL Endowment,41-50,1,Aichi,1
VL Endowment,41-50,1,Akita,12
VL Endowment,41-50,1,Chiba,5
VL Endowment,41-50,1,Ehime,2
VL Endowment,41-50,1,Fukui,2
VL Endowment,41-50,1,Fukuoka,2
VL Endowment,41-50,1,Hiroshima,2
VL Endowment,41-50,1,Hokkaido,6
VL Endowment,41-50,1,Hyōgo,1
VL Endowment,41-50,1,Ibaraki,3
VL Endowment,41-50,1,Ishikawa,1
VL Endowment,41-50,1,Kagawa,1
VL Endowment,41-50,1,Kagoshima,1
VL Endowment,41-50,1,Kanagawa,5
VL Endowment,41-50,1,Kochi,7
VL Endowment,41-50,1,Miyazaki,14
VL Endowment,41-50,1,Nagano,3
VL Endowment,41-50,1,Naoasaki,1
VL Endowment,41-50,1,Nara,1
VL Endowment,41-50,1,Niigata,1
VL Endowment,41-50,1,Okayama,2
VL Endowment,41-50,1,Saitama,3
VL Endowment,41-50,1,Shizuoka,5
VL Endowment,41-50,1,Tokyo,14
VL Endowment,41-50,1,Yamanashi,1
VL Endowment,41-50,2,Akita,1
VL Endowment,41-50,2,Chiba,1
VL Endowment,41-50,2,Ehime,1
VL Endowment,41-50,2,Fukuoka,4
VL Endowment,41-50,2,Fukushima,2
VL Endowment,41-50,2,Hiroshima,3
VL Endowment,41-50,2,Hyōgo,1
VL Endowment,41-50,2,Kanagawa,5
VL Endowment,41-50,2,Miyazaki,2
VL Endowment,41-50,2,Niigata,2
VL Endowment,41-50,2,Osaka,6
VL Endowment,41-50,2,Shizuoka,1
VL Endowment,41-50,2,Tokyo,14
VL Endowment,41-50,2,Yamagata,1
VL Endowment,51-60,1,Aichi,11
VL Endowment,51-60,1,Fukui,1
VL Endowment,51-60,1,Fukuoka,12
VL Endowment,51-60,1,Fukushima,1
VL Endowment,51-60,1,Gunma,43
VL Endowment,51-60,1,Hiroshima,2
VL Endowment,51-60,1,Ishikawa,1
VL Endowment,51-60,1,Kanagawa,7
VL Endowment,51-60,1,Osaka,4
VL Endowment,51-60,1,Saitama,1
VL Endowment,51-60,1,Shiga,1
VL Endowment,51-60,1,Shizuoka,2
VL Endowment,51-60,1,Tokyo,4
VL Endowment,51-60,1,Yamagata,1
VL Endowment,51-60,1,Yamaguchi,1
VL Endowment,51-60,2,Gifu,1
VL Endowment,51-60,2,Ishikawa,1
VL Endowment,51-60,2,Kanagawa,4
VL Endowment,51-60,2,Miyagi,7
VL Endowment,51-60,2,Osaka,4
VL Endowment,51-60,2,Saitama,1
VL Endowment,51-60,2,Tokyo,5
VL Endowment,51-60,2,Yamagata,3
VL Endowment,51-60,2,Yamaguchi,1
VL Endowment,61-64,1,Ishikawa,3
VL Endowment,61-64,1,Kagawa,8
VL Endowment,61-64,1,Kumamoto,15
VL Endowment,61-64,1,Tokyo,1
VL Endowment,61-64,2,Chiba,1
VL Endowment,61-64,2,Fukuoka,1
VL Endowment,61-64,2,Kanagawa,1
VL Endowment,61-64,2,Nagano,1
VL Endowment,61-64,2,Osaka,1
VL Endowment,61-64,2,Saitama,1
VL Endowment,61-64,2,Tokyo,1
VL Endowment,greater than 64,1,Chiba,1
VL Endowment,greater than 64,1,Hokkaido,8
VL Endowment,greater than 64,1,Ibaraki,1
VL Endowment,greater than 64,1,Kanagawa,4
VL Endowment,greater than 64,1,Kochi,1
VL Endowment,greater than 64,1,Miyazaki,29
VL Endowment,greater than 64,1,Nagano,7
VL Endowment,greater than 64,1,Osaka,6
VL Endowment,greater than 64,1,Saitama,2
VL Endowment,greater than 64,1,Shizuoka,1
VL Endowment,greater than 64,1,Tokyo,1
VL Endowment,greater than 64,2,Fukuoka,3
VL Endowment,greater than 64,2,Hyōgo,2
VL Endowment,greater than 64,2,Osaka,2
VL Endowment,greater than 64,2,Tokyo,2
VL Whole life,18-22,1,Aichi,23
VL Whole life,18-22,1,Akita,3
VL Whole life,18-22,1,Aomori,8
VL Whole life,18-22,1,Chiba,17
VL Whole life,18-22,1,Ehime,4
VL Whole life,18-22,1,Fukui,2
VL Whole life,18-22,1,Fukuoka,9
VL Whole life,18-22,1,Fukushima,6
VL Whole life,18-22,1,Gifu,3
VL Whole life,18-22,1,Gunma,1
VL Whole life,18-22,1,Hiroshima,8
VL Whole life,18-22,1,Hokkaido,11
VL Whole life,18-22,1,Hyōgo,13
VL Whole life,18-22,1,Ibaraki,9
VL Whole life,18-22,1,Ishikawa,2
VL Whole life,18-22,1,Kagawa,2
VL Whole life,18-22,1,Kagoshima,7
VL Whole life,18-22,1,Kanagawa,25
VL Whole life,18-22,1,Kochi,2
VL Whole life,18-22,1,Kumamoto,3
VL Whole life,18-22,1,Kyoto,1
VL Whole life,18-22,1,Mie,2
VL Whole life,18-22,1,Miyagi,5
VL Whole life,18-22,1,Miyazaki,7
VL Whole life,18-22,1,Nagano,5
VL Whole life,18-22,1,Naoasaki,1
VL Whole life,18-22,1,Nara,2
VL Whole life,18-22,1,Niigata,1
VL Whole life,18-22,1,Oita,1
VL Whole life,18-22,1,Okayama,19
VL Whole life,18-22,1,Osaka,18
VL Whole life,18-22,1,Saga,1
VL Whole life,18-22,1,Saitama,18
VL Whole life,18-22,1,Shiga,2
VL Whole life,18-22,1,Shizuoka,15
VL Whole life,18-22,1,Tochigi,7
VL Whole life,18-22,1,Tokushima,2
VL Whole life,18-22,1,Tokyo,25
VL Whole life,18-22,1,Toyama,2
VL Whole life,18-22,1,Wakayama,3
VL Whole life,18-22,1,Yamaguchi,4
VL Whole life,18-22,1,Yamanashi,1
VL Whole life,18-22,2,Aichi,10
VL Whole life,18-22,2,Aomori,3
VL Whole life,18-22,2,Chiba,9
VL Whole life,18-22,2,Ehime,5
VL Whole life,18-22,2,Fukui,2
VL Whole life,18-22,2,Fukuoka,4
VL Whole life,18-22,2,Fukushima,4
VL Whole life,18-22,2,Gunma,3
VL Whole life,18-22,2,Hiroshima,6
VL Whole life,18-22,2,Hyōgo,6
VL Whole life,18-22,2,Ibaraki,5
VL Whole life,18-22,2,Ishikawa,3
VL Whole life,18-22,2,Kagawa,2
VL Whole life,18-22,2,Kagoshima,2
VL Whole life,18-22,2,Kanagawa,11
VL Whole life,18-22,2,Kumamoto,4
VL Whole life,18-22,2,Miyagi,2
VL Whole life,18-22,2,Miyazaki,5
VL Whole life,18-22,2,Nagano,6
VL Whole life,18-22,2,Naoasaki,1
VL Whole life,18-22,2,Nara,1
VL Whole life,18-22,2,Niigata,1
VL Whole life,18-22,2,Okayama,1
VL Whole life,18-22,2,Okinawa,1
VL Whole life,18-22,2,Osaka,10
VL Whole life,18-22,2,Saitama,12
VL Whole life,18-22,2,Shizuoka,4
VL Whole life,18-22,2,Tochigi,1
VL Whole life,18-22,2,Tokyo,17
VL Whole life,18-22,2,Toyama,2
VL Whole life,18-22,2,Wakayama,2
VL Whole life,18-22,2,Yamaguchi,1
VL Whole life,18-22,2,Yamanashi,1
VL Whole life,23-30,1,Aichi,99
VL Whole life,23-30,1,Akita,8
VL Whole life,23-30,1,Aomori,25
VL Whole life,23-30,1,Chiba,128
VL Whole life,23-30,1,Ehime,24
VL Whole life,23-30,1,Fukui,11
VL Whole life,23-30,1,Fukuoka,52
VL Whole life,23-30,1,Fukushima,19
VL Whole life,23-30,1,Gifu,13
VL Whole life,23-30,1,Gunma,18
VL Whole life,23-30,1,Hiroshima,33
VL Whole life,23-30,1,Hokkaido,69
VL Whole life,23-30,1,Hyōgo,112
VL Whole life,23-30,1,Ibaraki,39
VL Whole life,23-30,1,Ishikawa,23
VL Whole life,23-30,1,Kagawa,16
VL Whole life,23-30,1,Kagoshima,20
VL Whole life,23-30,1,Kanagawa,322
VL Whole life,23-30,1,Kochi,6
VL Whole life,23-30,1,Kumamoto,15
VL Whole life,23-30,1,Kyoto,33
VL Whole life,23-30,1,Mie,22
VL Whole life,23-30,1,Miyagi,37
VL Whole life,23-30,1,Miyazaki,29
VL Whole life,23-30,1,Nagano,34
VL Whole life,23-30,1,Naoasaki,6
VL Whole life,23-30,1,Nara,30
VL Whole life,23-30,1,Niigata,23
VL Whole life,23-30,1,Oita,18
VL Whole life,23-30,1,Okayama,22
VL Whole life,23-30,1,Okinawa,10
